9.67245844928632	8.468503359731793	8.128629590747263	7.8873471458943545	7.695306643873722	7.601995201425251	7.519412656250439	7.412028942131451	7.3682953366784005	7.368292563358361	7.315061566440464	7.365125703995861	7.379443250039264	7.400496748848289	7.474349508517214	7.482309828102272	7.5333222404528595	7.694182118752099	7.7436861662540215	7.790918254867431
6.323158159435088	5.664015944993975	5.4698228909761655	5.4261575560619235	5.481155484963204	5.596296360795781	5.700994832055452	5.84781496433962	6.013605189474347	6.219462347123259	6.3792775730487765	6.625670416037867	6.816164655462665	6.983092717766571	7.257376634918955	7.519376943115534	7.769367360334951	7.995467761817688	8.296075752306542	8.463676122345941
5.747546909810052	5.366073212072804	5.344684178310822	5.440333784917261	5.577075552036491	5.800773602421544	6.020981385020251	6.280561502620879	6.617394532156561	6.901334540437189	7.170472560818803	7.499289069185214	7.824075150054472	8.218950519269406	8.552816253175207	8.947947266553616	9.28286951147956	9.74640116455206	9.986786997363565	10.483164102804514
5.783751781576387	5.632911086319459	5.696349937788676	5.860867331444523	6.094011190696547	6.38575056867227	6.65238764609985	7.00210057640507	7.389845971000095	7.69522148351009	8.055026130255774	8.482760563831718	8.831863909086897	9.378658566110026	9.704527857624095	10.218044211510307	10.57666742395652	11.14109368489868	11.617977708765192	12.110378916581078
5.970778886182761	6.039882462905098	6.212656460757293	6.4538474575832385	6.681834192837732	7.004817713931026	7.330861955238089	7.774022937733897	8.069257282245802	8.46833308774118	8.92505832718844	9.349474472409346	9.845039148232383	10.177738509848604	10.70175529420266	11.330271064824556	11.617954942027072	12.023413659413523	12.56233197417764	14.506150956330192
6.22852820872839	6.457978819392122	6.7015437076744355	7.036678442926789	7.331570531172326	7.729768402757909	8.103296166980737	8.51452265679694	8.824908209080808	9.250966364148072	9.835527201508004	10.190873027239235	10.447966329616925	11.011785725056429	12.022994753370746	13.12060751869998	12.428745077688488	13.409122572738681	13.409468965388784	14.507428516128694
6.531079019777288	6.837276996537483	7.196689229595724	7.634301304687151	7.9460275139784295	8.401378098493488	8.81126466483605	9.315300563616026	9.76324716149398	10.151457793851254	10.679434166196224	11.212087862876302	11.674714117978253	12.427990778037316	12.205504835664586	14.504466701105171	20.331258547740614	14.5062906688423	21.26800585911616	21.614878103913107
6.877234018458061	7.230647834802382	7.62095354635953	8.062702784677077	8.531977706286012	8.943740592603703	9.34915855770185	9.696028319182492	10.231425437942768	10.79435234087343	11.011559485933846	11.674666510991154	12.561364343365199	13.812261002293754	12.716276821385305	14.505871729654723	14.50685941278311	21.154081599822124	21.74492250333045	14.508297799711027
7.151079702880344	7.571226933532194	8.08842964005274	8.430727012963198	8.869931431884957	9.439224480299009	9.943639206126763	10.217615911227123	11.041910548202424	11.617013549160113	12.022510271492115	12.022923982132413	12.561872300217985	13.408526680137173	14.505502867766099	20.738415770216587	21.20942267082276	14.507987967872396	22.438028993321243	22.843500210759082
7.452423381103034	7.897811750555267	8.4399512237231	8.902464867252169	9.366506625292889	9.754542556858576	10.151378479066244	10.794293604883967	11.14057985534754	11.67456248427043	12.561284452775396	12.897794921208504	13.408573261924358	13.409162537205763	14.506649832518178	21.25091510678979	14.508017941940066	22.109566600750636	22.84348979625442	23.077126859725965
